Selling_Price,Present_Price,Kms_Driven,Owner,Price_depriciation,Car_age,Fuel_Type_Diesel,Transmission_Manual
4.1,0.10489813610749892,0.1378198198198198,0.0,0.10196282786173357,0.4666666666666666,0.0,1.0
3.0,0.10489813610749892,0.13826226226226224,0.0,0.12107000173701583,0.6000000000000001,0.0,1.0
7.5,0.10489813610749892,0.05425425425425425,0.0,0.0429042904290429,0.2,0.0,1.0
2.25,0.07780667533593412,0.12152752752752752,0.0,0.09067222511724858,0.5333333333333332,0.0,1.0
5.3,0.07022106631989597,0.03203203203203203,0.0,0.025534132360604485,0.26666666666666666,0.0,1.0
10.9,0.14390983961855225,0.06056656656656657,0.0,0.04637832204273058,0.1333333333333333,0.0,0.0
8.65,0.14390983961855225,0.048648648648648644,0.0,0.08546117769671704,0.2,0.0,1.0
9.7,0.14390983961855225,0.0426026026026026,0.0,0.06722251172485671,0.2,0.0,1.0
6.0,0.08755960121369745,0.007007007007007007,0.0,0.04116727462219907,0.1333333333333333,0.0,1.0
6.25,0.14390983961855225,0.07933133133133131,0.0,0.12714955706096925,0.26666666666666666,0.0,1.0
5.25,0.06046814044213264,0.027957957957957955,0.0,0.01076949800243183,0.2,0.0,1.0
2.1,0.0788903337667967,0.100012012012012,0.0,0.09501476463435819,0.8,0.0,1.0
8.25,0.1482444733420026,0.1251251251251251,0.0,0.09935730415146779,0.26666666666666666,1.0,1.0
8.99,0.12440398786302558,0.017037037037037038,0.0,0.04828903943025883,0.1333333333333333,0.0,1.0
3.5,0.06046814044213264,0.018618618618618618,0.0,0.04116727462219907,0.3333333333333333,0.0,1.0
7.4,0.08864325964456003,0.029147147147147147,0.0,0.01858606913322911,0.1333333333333333,0.0,0.0
5.65,0.08214130905938449,0.05619419419419419,0.0,0.0385617509119333,0.1333333333333333,0.0,1.0
5.75,0.07780667533593412,0.08708708708708708,0.0,0.029876671877714093,0.2,0.0,0.0
8.4,0.14390983961855225,0.06706706706706705,0.0,0.08980371721382666,0.2,0.0,1.0
10.11,0.14390983961855225,0.02098098098098098,0.0,0.060100746916796954,0.1333333333333333,0.0,1.0
4.5,0.06588643259644561,0.037037037037037035,0.0,0.03248219558797986,0.26666666666666666,0.0,1.0
5.4,0.06263545730385782,0.06191591591591591,0.0,0.011638005905853732,0.2,0.0,1.0
6.4,0.08755960121369745,0.023023023023023025,0.0,0.034219211394823694,0.1333333333333333,0.0,1.0
3.25,0.10381447767663633,0.07507507507507506,0.0,0.11499044641306239,0.5333333333333332,0.0,1.0
3.75,0.07022106631989597,0.06510310310310309,0.0,0.05245787736668404,0.26666666666666666,0.0,1.0
8.55,0.13838318162115304,0.11927127127127125,0.0,0.07833941288865728,0.2,1.0,1.0
9.5,0.12223667100130038,0.06704304304304304,0.0,0.03595622720166753,0.1333333333333333,1.0,1.0
4.0,0.06046814044213264,0.11911911911911911,0.0,0.03248219558797986,0.2,0.0,1.0
3.35,0.11573472041612484,0.17504304304304302,0.0,0.1323606044815008,0.6000000000000001,0.0,1.0
11.5,0.13198959687906373,0.017017017017017015,0.0,0.016849053326385272,0.06666666666666665,1.0,1.0
5.3,0.06046814044213264,0.009937937937937937,0.0,0.009900990099009912,0.1333333333333333,0.0,1.0
